Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
DCGAN,AdaBoost,22,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,23,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,24,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,25,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,26,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,27,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,28,0.0,0.0,0.0,0.11831109807946048,0.05913432731912701,
DCGAN,AdaBoost,29,0.0024676125848241827,0.8888888888888888,0.00492156259612427,0.11831109807946048,0.05913432731912701,
DCGAN,Extra Trees,0,0.41256366723259763,0.405,0.4087468460891506,0.2288520744758833,0.11352254973242584,
DCGAN,Extra Trees,1,0.17557251908396945,0.115,0.13897280966767372,0.2288520744758833,0.11352254973242584,
DCGAN,Extra Trees,2,0.13653136531365315,0.18407960199004975,0.15677966101694915,0.2288520744758833,0.11352254973242584,
DCGAN,Extra Trees,3,0.1276595744680851,0.05970149253731343,0.08135593220338982,0.2288520744758833,0.11352254973242584,
DCGAN,Extra Trees,4,0.11567164179104478,0.15422885572139303,0.13219616204690832,0.2288520744758833,0.11352254973242584,
DCGAN,Extra Trees,5,0.16,0.15920398009950248,0.1596009975062344,0.2288520744758833,0.11352254973242584,
DCGAN,Extra Trees,6,0.11688311688311688,0.13432835820895522,0.125,0.2288520744758833,0.11352254973242584,
DCGAN,Extra Trees,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.2288520744758833,0.11352254973242584,
DCGAN,Extra Trees,8,0.15671641791044777,0.1571072319201995,0.1569115815691158,0.2288520744758833,0.11352254973242584,
